id,sku,type
102294,8672,Game
102295,13858,Game
102296,11989,Game
102297,1151420,demo
102298,1134360,dlc
102299,1149620,Game
102300,1066630,Game
102301,1148130,Game
102302,1119040,Game
102303,1134010,dlc
102304,725330,Game
102305,993610,dlc
102306,15357,Game
102307,1130630,dlc
102308,133812,Game
102309,550491,other
102310,163928,unset
102311,619851,other
102312,1149150,dlc
102313,1082120,dlc
102314,1150320,dlc
102315,1148560,Game
102316,1076160,Game
102317,1065770,Game
102318,1151180,Game
102319,1142760,Game
102320,1142500,Game
102321,1021280,dlc
102322,1089225,Unknown
102323,1089226,Unknown
102324,1089227,Unknown
102325,1089228,Unknown
102326,1133880,dlc
102327,1152390,demo
102328,1089223,Unknown
102329,1089232,Unknown
102330,1089230,Unknown
102331,1089229,Unknown
102332,1089231,Unknown
102333,1081690,dlc
102334,1089222,dlc
102335,1108080,video
102336,1136990,dlc
102337,1139270,dlc
102338,1085070,Game
102339,1080680,Game
102340,1114990,Game
102341,1149910,Game
102342,1080590,dlc
102343,1068050,Game
102344,1075340,demo
102345,1090730,Unknown
102346,1136100,Game
102347,1131390,Game
102348,1142050,Game
102349,1146580,demo
102350,1145050,Game
102351,1098980,Game
102352,1152130,Game
102353,1151310,Game
102354,1149830,Game
102355,1152170,demo
102356,1149930,Game
102357,928440,Game
102358,1128740,Game
102359,1137770,Game
102360,1148670,Game
102361,1152900,Game
102362,1115600,dlc
102363,294736,Game
102364,984690,Game
102365,43168,Game
102366,1066310,Game
102367,1111720,dlc
102368,1148460,Game
102369,1151860,Game
102370,1150290,Game
102371,1151930,Game
102372,1152700,dlc
102373,1063220,Game
102374,1113630,Game
102375,1113280,Tool
102376,1098220,Game
102377,1005300,Game
102378,593110,Advertising
102379,774791,Game
102380,391790,Unknown
102381,418660,Unknown
102382,331370,Unknown
102383,389780,Unknown
102384,1089194,dlc
102385,1089200,Unknown
102386,1089201,Unknown
102387,1089202,Unknown
102388,1089203,Unknown
102389,1089204,Unknown
102390,1089205,Unknown
102391,1089206,Unknown
102392,1089207,Unknown
102393,1089208,Unknown
102394,1089209,Unknown
102395,1089211,dlc
102396,1089217,dlc
102397,16222,Game
102398,133828,Game
102399,1115010,Music
102400,1128520,Game
102401,1134370,Game
102402,1055334,dlc
102403,951820,Game
102404,1138400,dlc
102405,1149362,dlc
102406,1149363,dlc
102407,1149364,dlc
102408,1149381,dlc
102409,1149382,dlc
102410,1149383,dlc
102411,1149384,dlc
102412,1149392,dlc
102413,1149393,dlc
102414,1149394,dlc
102415,1149410,dlc
102416,1149411,dlc
102417,1149412,dlc
102418,1149413,dlc
102419,1151811,dlc
102420,1151812,dlc
102421,1151813,dlc
102422,1151814,dlc
102423,1153030,Game
102424,1153050,dlc
102425,1151940,Game
102426,1134390,Game
102427,1142080,Game
102428,1144685,dlc
102429,1148650,Game
102430,1152760,Game
102431,1153110,Game
102432,1138070,Game
102433,1112120,Game
102434,1153220,Game
102435,1145840,dlc
102436,1146240,Game
102437,1151300,Game
102438,331430,Game
102439,1152540,Game
102440,798460,Game
102441,1085940,Game
102442,1127510,dlc
102443,1153540,Game
102444,1153840,Game
102445,1035240,Game
102446,1054500,Game
102447,1093250,dlc
102448,1140490,Game
102449,1140551,dlc
102450,1148260,Game
102451,947360,Game
102452,1149370,Game
102453,1153290,dlc
102454,1152020,Game
102455,1101712,dlc
102456,1139770,Game
102457,1153970,dlc
102458,1030560,dlc
102459,1095870,Game
102460,1144910,Game
102461,1152910,Game
102462,1153570,Game
102463,NULL,Game
102464,1147650,dlc
102465,NULL,Game
102466,NULL,Game
102467,NULL,Game
102468,NULL,Game
102469,NULL,Game
102470,NULL,Game
102471,NULL,Game
102472,NULL,Game
102473,NULL,Game
102474,NULL,Game
102475,1049320,Game
102476,NULL,Game
102477,NULL,Game
102478,NULL,Game
102479,NULL,Game
102480,NULL,Game
102481,NULL,Game
102482,1128540,dlc
102483,NULL,Game
102484,972350,dlc
102485,1137430,demo
102486,1055335,dlc
102487,1074321,dlc
102488,1099460,Game
102489,1113750,Game
102490,1122330,Game
102491,1140170,Game
102492,1149780,dlc
102493,1149781,dlc
102494,1150400,Game
102495,1152770,Game
102496,1091240,Game
102497,1112450,Game
102498,1127600,dlc
102499,1147320,Game
102500,1148030,Game
102501,1151880,Game
102502,1153420,dlc
102503,1153620,dlc
102504,1153630,dlc
102505,1154800,Game
102506,1030780,Game
102507,1082550,video
102508,1133260,Game
102509,1150030,dlc
102510,1150031,dlc
102511,1150032,dlc
102512,1150033,dlc
102513,1151380,Game
102514,1152420,Game
102515,1152800,Game
102516,1152840,Game
102517,1123140,Game
102518,1144080,Game
102519,1106860,Game
102520,1142450,Game
102521,1150050,dlc
102522,1150180,Game
102523,996312,dlc
102524,603990,Game
102525,1151840,Game
102526,1152670,Game
102527,1153870,Game
102528,1154311,dlc
102529,1154500,Game
102530,1155030,dlc
102531,1071870,Game
102532,1114540,Game
102533,1003190,Game
102534,1154440,Game
102535,1154570,Game
102536,78726,Game
102537,1121622,dlc
102538,1154310,dlc
102539,1074180,Game
102540,1153950,Game
102541,1141110,dlc
102542,1122040,Game
102543,1148010,Game
102544,1152920,Game
102545,1046610,Game
102546,1151770,Game
102547,1150870,dlc
102548,1154710,demo
102549,1000715,dlc
102550,1078730,Game
102551,1140120,dlc
102552,1143340,Game
102553,894090,Game
102554,1146310,Game
102555,1152090,Game
102556,1106990,Game
102557,970960,Game
102558,1141540,Game
102559,1152040,Game
102560,946050,Game
102561,1153650,Game
102562,1154150,Game
102563,1155270,Game
102564,846660,Game
102565,1052610,dlc
102566,1127030,Game
102567,1128000,Game
102568,1154600,demo
102569,1149130,dlc
102570,1149160,dlc
102571,1153250,Game
102572,1149260,dlc
102573,1149261,dlc
102574,1150250,dlc
102575,1153930,Game
102576,1020580,Game
102577,949200,Game
102578,1155090,Game
102579,1155400,dlc
102580,1148740,Game
102581,1118500,Game
102582,1150240,dlc
102583,1149870,demo
102584,1154350,Game
102585,1058830,Game
102586,1151430,Game
102587,1135410,Game
102588,NULL,Game
102589,NULL,Game
102590,NULL,Game
102591,NULL,Game
102592,NULL,Game
102593,1100430,Game
102594,NULL,Game
102595,NULL,Game
102596,NULL,Game
102597,17800,Game
102598,16339,Game
102599,NULL,Game
102600,1542377604,unset
102601,1523738129,Game
102602,1685531607,Game
102603,1555142367,Game
102604,1188643001,Game
102605,1737599650,Game
102606,1692960357,Game
102607,1297443605,Game
102608,1466178297,Game
102609,1949131988,Game
102610,1603656118,Game
102611,1133373603,unset
102612,1609795904,Game
102613,1240602252,Game
102614,1195777992,Game
102615,1207658887,Game
102616,4284,dlc
102617,1098163,dlc
102618,820202,Unknown
102619,834406,Unknown
102620,834409,Unknown
102621,861886,Unknown
102622,896710,Unknown
102623,896711,Unknown
102624,896714,Unknown
102625,896763,Unknown
102626,896764,Unknown
102627,896765,Unknown
102628,896766,Unknown
102629,896767,Unknown
102630,896768,Unknown
102631,896769,Unknown
102632,967284,Unknown
102633,980540,Unknown
102634,980544,dlc
102635,1012081,dlc
102636,1012101,Unknown
102637,1055330,Unknown
102638,1055337,Unknown
102639,1055338,Unknown
102640,1055339,dlc
102641,1055370,Unknown
102642,1055371,Unknown
102643,1055372,Unknown
102644,1055373,Unknown
102645,1098160,dlc
102646,1098162,dlc
102647,1098164,dlc
102648,1098165,dlc
102649,1098166,dlc
102650,1098167,dlc
102651,1105540,Unknown
102652,1105541,Unknown
102653,1105542,dlc
102654,1105543,Unknown
102655,1107810,dlc
102656,1107811,Unknown
102657,1107812,dlc
102658,1107813,Unknown
102659,1107814,Unknown
102660,1109200,Unknown
102661,1109201,Unknown
102662,1109202,Unknown
102663,1109203,Unknown
102664,1109204,Unknown
102665,1109205,Unknown
102666,1109206,Unknown
102667,1109207,Unknown
102668,1109208,Unknown
102669,1109209,Unknown
102670,1110400,Unknown
102671,1110401,Unknown
102672,1110402,Unknown
102673,1110403,Unknown
102674,1110404,Unknown
102675,1110405,Unknown
102676,1110406,Unknown
102677,1110407,Unknown
102678,1110408,Unknown
102679,1110409,Unknown
102680,1147150,Unknown
102681,1147151,Unknown
102682,1147152,Unknown
102683,1147153,Unknown
102684,1147154,Unknown
102685,1147155,Unknown
102686,1147156,Unknown
102687,1147157,Unknown
102688,1147158,Unknown
102689,1147159,Unknown
102690,599330,Unknown
102691,562940,Unknown
102692,1126630,Game
102693,1139920,Game
102694,1129700,Game
102695,1132840,Game
102696,1146000,Game
102697,1150890,Game
102698,14259,Game
102699,16229,Game
102700,16230,Game
102701,1265286149,Game
102702,1630779642,Game
102703,1819705999,Game
102704,1787707874,Game
102705,2022706229,Game
102706,1677361061,Game
102707,1802360693,Game
102708,1668002347,Game
102709,2016443064,unset
102710,2001710861,Game
102711,2011839355,Game
102712,1314750105,Game
102713,2047907642,Game
102714,1621558174,Game
102715,2031592984,Game
102716,1128943623,Game
102717,1551979801,Game
102718,2041718794,Game
102719,1207663113,Game
102720,1433324500,unset
102721,1664744238,unset
102722,1735502500,Game
102723,2000218216,unset
102724,2076327415,Game
102725,1208285814,Game
102726,2109453704,unset
102727,1327908019,Game
102728,2084735866,Game
102729,1817284607,Game
102730,1838911000,unset
102731,1471070996,Game
102732,2130382962,Game
102733,1764969052,Game
102734,1597510471,Game
102735,1915136134,unset
102736,1929089326,Game
102737,1927365340,Game
102738,1707179423,Game
102739,1937377674,Game
102740,1990927897,Game
102741,1778402290,Game
102742,1595632428,Game
102743,1980715997,unset
102744,1675223741,Game
102745,1522206233,Game
102746,1686421021,Game
102747,1225510575,unset
102748,1983446193,Game
102749,1673521992,Game
102750,2134678028,unset
102751,1674327711,unset
102752,1167911806,Game
102753,1276899051,Game
102754,2059481623,Game
102755,1123684973,Game
102756,2059569346,Game
102757,1776602891,Game
102758,1937342852,Game
102759,1119950,Game
102760,1141130,Game
102761,1151130,Game
102762,1153300,Game
102763,1154120,Game
102764,1155010,dlc
102765,1153990,Game
102766,1031150,demo
102767,1149900,Game
102768,610700,dlc
102769,1153610,Game
102770,1152780,Game
102771,1155230,Game
102772,1098700594,Game
102773,1207659245,unset
102774,1207659212,Game
102775,1207660193,Game
102776,1944959747,Game
102777,1310542797,Game
102778,1448283487,Game
102779,1448875122,unset
102780,1447605666,Game
102781,1207666513,unset
102782,1207662883,Game
102783,1207662893,Game
102784,1207664393,Game
102785,1207662913,Game
102786,1207662903,Game
102787,607,Game
102788,608,Game
102789,4247,Game
102790,1360,Game
102791,1361,Game
102792,1005180,Game
102793,1152550,Game
102794,1153590,Game
102795,7268,Game
102796,15385,Game
102797,15378,Game
102798,15379,Game
102799,15380,Game
102800,15381,Game
102801,15383,Game
102802,15384,Game
102803,15386,Game
102804,15387,Game
102805,15388,Game
102806,15389,Game
102807,15390,Game
102808,15391,Game
102809,424480,other
102810,1152830,Game
102811,1153270,demo
102812,1138410,Game
102813,1141280,Game
102814,1144090,Game
102815,960140,Game
102816,1153340,Game
102817,1146050,Game
102818,1151320,Game
102819,1155150,Game
102820,1146920,Game
102821,938370,Game
102822,1137630,Game
102823,1149080,Game
102824,1151790,demo
102825,1072480,Game
102826,1089670,dlc
102827,1089671,dlc
102828,1089790,Game
102829,1118290,dlc
102830,1126560,Game
102831,1126570,Game
102832,1139880,Game
102833,1144070,Game
102834,1145180,Game
102835,1155240,dlc
102836,1145690,dlc
102837,1011420,Game
102838,924184,dlc
102839,1118180,dlc
102840,1124310,Game
102841,1141930,Game
102842,1142590,dlc
102843,1142600,dlc
102844,1150580,Game
102845,1153770,demo
102846,1057060,dlc
102847,1148700,Game
102848,1150060,dlc
102849,1150930,dlc
102850,1150940,dlc
102851,1152050,Game
102852,1152570,Game
102853,1155420,Game
102854,1155920,Game
102855,1156560,dlc
102856,889280,Game
102857,1156680,Game
102858,1155590,Game
102859,1150800,Game
102860,1156150,demo
102861,1114550,dlc
102862,1114560,Unknown
102863,1114561,dlc
102864,1151370,Game
102865,1151520,Game
102866,1154540,Game
102867,1156890,Game
102868,1043670,demo
102869,1051190,Game
102870,1121380,dlc
102871,1151400,Game
102872,1152250,Game
102873,1153320,Game
102874,1153350,dlc
102875,1153351,dlc
102876,1153352,dlc
102877,1153353,dlc
102878,1153790,Game
102879,1154430,Game
102880,1154940,Game
102881,1155730,Game
102882,1156870,Game
102883,979400,Game
102884,1099900,Game
102885,1155990,Game
102886,1153360,dlc
102887,1156360,Game
102888,774661,Game
102889,1121910,Game
102890,1116350,Game
102891,1124140,Music
102892,1156030,Game
102893,1157100,Game
102894,1124850,Game
102895,1144270,Game
102896,1144310,dlc
102897,1153670,Game
102898,1156050,Game
102899,1156330,Game
102900,1156450,dlc
102901,1156530,Game
102902,1155880,Game
102903,1142090,Game
102904,1156640,Game
102905,1099490,demo
102906,1031300,dlc
102907,1089234,dlc
102908,1089235,dlc
102909,924185,dlc
102910,1089236,dlc
102911,1091590,Game
102912,1137000,dlc
102913,1140320,dlc
102914,1140470,dlc
102915,1142370,dlc
102916,1145520,Game
102917,1151820,dlc
102918,1151910,dlc
102919,1152520,dlc
102920,1153180,dlc
102921,1153230,dlc
102922,1153240,dlc
102923,1157080,Game
102924,1089233,dlc
102925,1090200,dlc
102926,1090202,dlc
102927,1152930,dlc
102928,1157030,dlc
102929,1153120,Game
102930,1153690,Game
102931,961070,Game
102932,1157060,demo
102933,1155830,Game
102934,1129330,Game
102935,1155120,Game
102936,1157780,Game
102937,1157890,Game
102938,1153920,Game
102939,779920,Game
102940,1070123,dlc
102941,1070130,dlc
102942,1070131,dlc
102943,1070132,dlc
102944,1070140,dlc
102945,1070141,dlc
102946,1070142,dlc
102947,1124830,Game
102948,1131710,Game
102949,1151610,Game
102950,1156780,Game
102951,1156960,dlc
102952,1150670,Game
102953,1153530,Game
102954,1157120,Game
102955,1149430,Game
102956,1140360,Game
102957,1148680,Game
102958,1107700,dlc
102959,1142630,dlc
102960,1146790,dlc
102961,1150690,Game
102962,1156940,Game
102963,1157340,Game
102964,1155340,Game
102965,1153660,demo
102966,1134480,Game
102967,1139470,Game
102968,1143970,dlc
102969,1143971,dlc
102970,1143972,dlc
102971,1143973,dlc
102972,1143974,dlc
102973,1143975,dlc
102974,1143976,dlc
102975,1143977,dlc
102976,1143978,dlc
102977,1143979,dlc
102978,1143980,dlc
102979,1143981,dlc
102980,1143982,dlc
102981,1143983,dlc
102982,1143990,dlc
102983,1143991,dlc
102984,1143992,dlc
102985,1143993,dlc
102986,1143994,dlc
102987,1143995,dlc
102988,1144510,Game
102989,1146870,dlc
102990,1148290,Game
102991,1138190,Game
102992,1125792,dlc
102993,1116050,Game
102994,1147450,Game
102995,1149290,Game
102996,1151690,Game
102997,1157010,Game
102998,1065510,Music
102999,889910,Game
103000,1152730,Game
103001,1156720,demo
103002,1157350,Game
103003,1051920,Game
103004,1017180,Game
103005,570900,Game
103006,1063540,Game
103007,966670,Game
103008,968870,Game
103009,881670,Game
103010,1091680,dlc
103011,1107010,Game
103012,1107020,Game
103013,1107030,Game
103014,1127400,Game
103015,1146140,dlc
103016,1146141,dlc
103017,1146142,dlc
103018,1152340,Game
103019,1157590,Music
103020,1133420,Game
103021,915850,Game
103022,1158441,dlc
103023,1152820,Game
103024,1158440,dlc
103025,1154670,Game
103026,1150680,dlc
103027,1123802,Episode
103028,1123803,Episode
103029,1123800,Episode
103030,1123804,Episode
103031,1123801,Episode
103032,1123805,Episode
103033,1070110,Game
103034,1112640,Game
103035,1140590,Music
103036,1157130,Game
103037,851850,Game
103038,1070122,dlc
103039,1083670,dlc
103040,1153390,Game
103041,1154700,Game
103042,1151200,Game
103043,985050,Tool
103044,1158480,Game
103045,1158550,demo
103046,1006710,Game
103047,1116530,Game
103048,1039940,Game
103049,1013320,Game
103050,958670,Unknown
103051,NULL,Game
103052,1157020,Game
103053,NULL,Game
103054,NULL,Game
103055,1141790,dlc
103056,1154160,Game
103057,1158230,Game
103058,1156880,Game
103059,1128890,Game
103060,1132030,Game
103061,1158270,dlc
103062,1140010,demo
103063,1154010,Game
103064,1153550,Game
103065,1132900,Game
103066,1152640,Game
103067,1122201,dlc
103068,1122202,dlc
103069,1141800,dlc
103070,1155860,Game
103071,1156070,Game
103072,1158300,Game
103073,1154070,demo
103074,1175067557,Game
103075,1191986305,Game
103076,1207661663,Game
103077,1207661673,Game
103078,1134580,dlc
103079,1083220,dlc
103080,NULL,Game
103081,NULL,Game
103082,1147860,Game
103083,NULL,Game
103084,1096660,demo
103085,1142300,Game
103086,1146540,dlc
103087,1147540,dlc
103088,1153421,dlc
103089,1153422,dlc
103090,1153441,dlc
103091,1155910,Game
103092,1156290,Game
103093,1158320,Game
103094,929740,Game
103095,841330,Game
103096,1152060,demo
103097,1123610,Game
103098,1126280,Game
103099,1136790,Game
103100,1140640,dlc
103101,1144140,Game
103102,1149330,Game
103103,1152940,Game
103104,1153130,Game
103105,1154190,dlc
103106,1155390,Game
103107,1157180,Game
103108,1157520,dlc
103109,1085180,Game
103110,926730,Game
103111,1156340,Music
103112,815490,Game
103113,1028030,Game
103114,1155540,Game
103115,1158640,demo
103116,1152870,Game
103117,1155430,dlc
103118,1152680,Game
103119,1155380,dlc
103120,1155381,dlc
103121,1104760,dlc
103122,1121400,Game
103123,1145000,Game
103124,1157950,dlc
103125,1158020,Game
103126,1158040,Game
103127,1159260,Game
103128,1111250,Game
103129,NULL,Game
103130,1158330,demo
103131,1098170,Game
103132,1134200,Game
103133,1140553,dlc
103134,1149540,dlc
103135,1155670,Game
103136,1158930,dlc
103137,1112870,Game
103138,1158150,Game
103139,1104280,Game
103140,1088530,Unknown
103141,1150650,Game
103142,1139990,dlc
103143,1155140,dlc
103144,1141860,Game
103145,1118273,dlc
103146,1118272,dlc
103147,1158940,Game
103148,1153020,dlc
103149,1153021,dlc
103150,94595,Game
103151,NULL,Game
103152,NULL,Application
103153,NULL,unset
103154,1429104954,Game
103155,1429105182,Game
103156,1442998015,unset
103157,1442998156,Game
103158,1442321712,unset
103159,1436885465,Game
103160,1207662383,Game
103161,1525634891,Game
103162,1233324287,Game
103163,1918219016,Game
103164,1207661783,Game
103165,1207661793,Game
103166,1207661813,Game
103167,1207661773,Game
103168,1207661763,Game
103169,1207661743,Game
103170,1207661753,Game
103171,1207661803,Game
103172,1249357357,Game
103173,1834741625,Game
103174,1207663243,Game
103175,1207663253,Game
103176,1207663223,Game
103177,1207663203,Game
103178,1267008497,Game
103179,1214994310,Game
103180,1207665783,Game
103181,1444386007,Game
103182,1207665953,unset
103183,1433492892,Game
103184,1432137148,Game
103185,1432136857,Game
103186,1207662213,Game
103187,1207662193,Game
103188,1207662223,Game
103189,1207662203,Game
103190,2090669025,Game
103191,1414151916,unset
103192,1707288232,Game
103193,1927487608,Game
103194,1297948342,Game
103195,1938212434,Game
103196,2134842136,Game
103197,1443986935,Game
103198,1424250504,Game
103199,1426170901,Game
103200,1422440106,Game
103201,1422440145,Game
103202,2014921890,Game
103203,1666511461,Game
103204,1430742762,Game
103205,1430742763,Game
103206,NULL,Game
103207,1148080,Game
103208,1151060,Game
103209,1147850,Game
103210,1149190,Game
103211,1150310,Game
103212,1156570,Game
103213,1145280,Game
103214,1154210,Game
103215,811790,Game
103216,1157810,Game
103217,1150300,Game
103218,1152580,Game
103219,1126260,Game
103220,1435828982,Game
103221,1435829353,Game
103222,1207660963,Game
103223,1207660923,Game
103224,1207660973,Game
103225,1207661543,Game
103226,770490,Game
103227,1025890,Game
103228,1117641,dlc
103229,1146720,Game
103230,1149010,Game
103231,1155490,Game
103232,1156760,Game
103233,1157360,Game
103234,1158500,Game
103235,1158000,Game
103236,1157050,Game
103237,826300,Game
103238,1058530,Game
103239,914770,dlc
103240,914780,dlc
103241,914790,dlc
103242,914810,dlc
103243,914820,dlc
103244,1155530,dlc
103245,NULL,Game
103246,1155900,Game
103247,40616,Game
103248,NULL,Game
103249,NULL,Game
103250,NULL,Game
103251,1150480,Game
103252,856090,dlc
103253,1153520,Game
103254,930240,dlc
103255,930250,dlc
103256,1132400,dlc
103257,1125290,Game
103258,1157170,dlc
103259,1005060,Game
103260,1127590,dlc
103261,1157070,Game
103262,1136920,Unknown
103263,1149660,Game
103264,1126290,Game
103265,NULL,Game
103266,1444654650,Game
103267,NULL,Game
103268,NULL,Game
103269,NULL,unset
103270,NULL,Game
103271,NULL,Game
103272,NULL,Game
103273,NULL,Game
103274,NULL,Game
103275,NULL,Game
103276,NULL,Game
103277,NULL,Game
103278,1148920,Game
103279,1150230,Game
103280,1151540,dlc
103281,1147980,Game
103282,NULL,Game
103283,1102210,Game
103284,NULL,Game
103285,NULL,Game
103286,NULL,Game
103287,1317646081,Game
103288,1991671705,Game
103289,1374354026,Game
103290,1207664283,Game
103291,1225354751,unset
103292,1432578339,Game
103293,1151460,Game
103294,1153170,Game
103295,1159070,Game
103296,1154280,dlc
103297,1159360,Game
103298,1131900,Game
103299,NULL,Game
103300,NULL,Game
103301,NULL,Game
103302,751060,Game
103303,1125810,dlc
103304,1154090,Game
103305,1155780,Game
103306,1156130,Game
103307,NULL,Game
103308,NULL,Game
103309,NULL,Game
103310,NULL,Game
103311,36583,Game
103312,99151,Game
103313,262486,Game
103314,910030,Unknown
103315,903100,Unknown
103316,870854,Unknown
103317,870853,Unknown
103318,870846,Unknown
103319,870845,Unknown
103320,870844,Unknown
103321,870843,Unknown
103322,870842,Unknown
103323,870841,Unknown
103324,870840,Unknown
103325,533650,Unknown
103326,1099220,Game
103327,1154200,demo
103328,1114870,Game
103329,1148570,Game
103330,1157540,dlc
103331,1157600,Game
103332,1159010,dlc
103333,1146380,Game
103334,1149840,dlc
103335,1152500,Game
103336,1152660,Game
103337,1159640,Game
103338,1154640,Game
103339,1086530,Game
103340,1159590,Game
103341,1145770,Game
103342,1155410,Game
103343,1156630,Game
103344,1127500,Game
103345,1160430,demo
103346,771420,Game
103347,1093180,Game
103348,1128210,Game
103349,1160030,Game
103350,1148230,Game
103351,1145760,dlc
103352,1063530,Game
103353,1153580,Game
103354,1444731945,Game
103355,1435848742,Game
103356,1394309375,Game
103357,NULL,Game
103358,NULL,Game
103359,1094900,dlc
103360,1117980,Game
103361,1131570,Game
103362,1159620,demo
103363,1107760,dlc
103364,1112890,Game
103365,1132120,Game
103366,1141960,dlc
103367,1151590,Music
103368,1157300,Game
103369,1160170,dlc
103370,574720,Game
103371,NULL,Game
103372,118695,Game
103373,NULL,Game
103374,443190,Game
103375,1099070,Game
103376,1120420,Game
103377,1118110,Game
103378,1117540,dlc
103379,1117541,dlc
103380,1093820,Game
103381,1089237,dlc
103382,1089238,dlc
103383,1089239,dlc
103384,1089240,dlc
103385,1086970,Game
103386,1083060,Unknown
103387,1080591,dlc
103388,1137940,dlc
103389,1157750,Game
103390,1156260,demo
103391,1156280,dlc
103392,1156310,dlc
103393,1161340,demo
103394,1160700,Game
103395,1160440,Game
103396,1159550,Game
103397,1159390,Game
103398,1158790,dlc
103399,1158560,dlc
103400,1160990,dlc
103401,1102730,Game
103402,1078010,Game
103403,1140552,dlc
103404,1146560,Game
103405,1156590,Game
103406,1152850,demo
103407,1031740,dlc
103408,1108540,Game
103409,1108550,Game
103410,1108580,Unknown
103411,1108860,Unknown
103412,1108870,Unknown
103413,1108900,Unknown
103414,1108910,Unknown
103415,1108920,Unknown
103416,1142460,Game
103417,1146220,Game
103418,1156390,Music
103419,1158680,Game
103420,1160360,Game
103421,1003840,Game
103422,1149220,Game
103423,1907193220,Game
103424,1430742826,Game
103425,1430742827,Game
103426,1455290088,Game
103427,1455290259,Game
103428,1149730,Unknown
103429,1108890,Unknown
103430,1108880,Unknown
103431,1207662473,Game
103432,1207662463,Game
103433,1207662603,Game
103434,1207662453,Game
103435,1207662443,Game
103436,1207662593,Game
103437,1207662613,Game
103438,1207662433,Game
103439,1207662633,Game
103440,1207662623,Game
103441,1994397371,unset
103442,1351831626,Game
103443,1545182432,unset
103444,1941294775,Game
103445,1207658893,Game
103446,1207658886,Game
103447,1207661473,Game
103448,1207661483,Game
103449,1207661283,Game
103450,1207661293,Game
103451,1207661303,Game
103452,1207661263,Game
103453,1441705046,Game
103454,1441705126,Game
103455,1207661023,Game
103456,1207661003,Game
103457,1207663023,Game
103458,1207663003,Game
103459,1207663013,Game
103460,2098644729,Game
103461,1432640961,Game
103462,1205077463,unset
103463,1157770,demo
103464,1133590,Game
103465,1153730,Game
103466,1154830,Game
103467,1037930,Game
103468,1139680,Game
103469,1153600,dlc
103470,1155870,Game
103471,1157040,Game
103472,1159890,Game
103473,1160960,dlc
103474,1160740,Game
103475,101764,Game
103476,805220,Game
103477,1146830,dlc
103478,1131980,dlc
103479,1049980,dlc
103480,1045031,dlc
103481,1147830,dlc
103482,1148640,dlc
103483,1150990,Game
103484,1160820,Game
103485,1158770,Game
103486,1031500,Unknown
103487,1134385,dlc
103488,1134384,dlc
103489,1134386,dlc
103490,1134387,dlc
103491,1134404,dlc
103492,1134403,dlc
103493,1134405,dlc
103494,1154420,Game
103495,1134410,dlc
103496,1134409,dlc
103497,1134414,dlc
103498,1134415,dlc
103499,1134419,dlc
103500,1134420,dlc
103501,1134418,dlc
103502,1134422,dlc
103503,1134421,dlc
103504,1134431,dlc
103505,1137040,Game
103506,1134382,dlc
103507,1134381,dlc
103508,1134383,dlc
103509,1134401,dlc
103510,1134402,dlc
103511,1134407,dlc
103512,1134408,dlc
103513,1134412,dlc
103514,1134411,dlc
103515,1134423,dlc
103516,1134430,dlc
103517,1134380,dlc
103518,1134400,dlc
103519,1134432,dlc
103520,1134406,dlc
103521,1134413,dlc
103522,1134417,dlc
103523,1134416,dlc
103524,1147290,Music
103525,986680,Game
103526,1111330,Game
103527,1142340,dlc
103528,1155960,Game
103529,1161660,Game
103530,768090,Game
103531,1096780,Advertising
103532,876790,Unknown
103533,962200,Advertising
103534,965560,Advertising
103535,971000,Unknown
103536,972540,Advertising
103537,976790,Unknown
103538,982160,Unknown
103539,999590,Advertising
103540,999600,Advertising
103541,999610,Advertising
103542,999620,Advertising
103543,1035370,Advertising
103544,1038480,Unknown
103545,1055510,Advertising
103546,1059400,Unknown
103547,1061570,Advertising
103548,1062990,Unknown
103549,1079580,Advertising
103550,1087360,Unknown
103551,1088250,Unknown
103552,1095170,Unknown
103553,1097730,Advertising
103554,1109440,Advertising
103555,1109520,Unknown
103556,1125950,Advertising
103557,1125990,Advertising
103558,1134270,Unknown
103559,1152590,Unknown
103560,1154920,Unknown
103561,1148050,Unknown
103562,1122410,Advertising
103563,1154180,Advertising
103564,1154390,Advertising
103565,907690,Advertising
103566,1161350,demo
103567,1026740,dlc
103568,1026750,dlc
103569,1098190,Game
103570,1100270,Game
103571,1117560,Game
103572,1129030,Game
103573,1153710,Game
103574,1158750,Game
103575,1161550,Game
103576,1148090,Game
103577,1045840,Game
103578,1152410,Game
103579,945810,Game
103580,NULL,Game
103581,NULL,Game
103582,NULL,Game
103583,NULL,Game
103584,NULL,Game
103585,NULL,Game
103586,NULL,Game
103587,NULL,Game
103588,1099410,Game
103589,NULL,Game
103590,NULL,Game
103591,1089070,Advertising
103592,1126180,Unknown
103593,1159690,Game
103594,1155660,Game
103595,1109030,dlc
103596,1161530,demo
103597,1158280,Game
103598,1124460,demo
103599,1153423,dlc
103600,1155050,dlc
103601,1155070,dlc
103602,1156080,Game
103603,1159150,Game
103604,359510,Game
103605,1131870,Game
103606,1162260,dlc
103607,1159660,Game
103608,1159770,Game
103609,1151110,dlc
103610,1152530,dlc
103611,914110,Game
103612,1153680,dlc
103613,1079050,Game
103614,1154000,Unknown
103615,1024912,dlc
103616,1148730,Game
103617,1153440,dlc
103618,1157730,dlc
103619,1161090,dlc
103620,1160710,dlc
103621,861100,dlc
103622,1135380,Game
103623,1159910,dlc
103624,1093360,Game
103625,1081800,Game
103626,1115960,Game
